x,t,u_numeric,u_exact,error
0.000000,0.000000,0.000000,0.000000,0.000000
0.100000,0.000000,0.309017,0.309017,0.000000
0.200000,0.000000,0.587785,0.587785,0.000000
0.300000,0.000000,0.809017,0.809017,0.000000
0.400000,0.000000,0.951057,0.951057,0.000000
0.500000,0.000000,1.000000,1.000000,0.000000
0.600000,0.000000,0.951057,0.951057,0.000000
0.700000,0.000000,0.809017,0.809017,0.000000
0.800000,0.000000,0.587785,0.587785,0.000000
0.900000,0.000000,0.309017,0.309017,0.000000
1.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.001000,0.000000,0.000000,0.000000
0.100000,0.001000,0.305992,0.305982,0.000010
0.200000,0.001000,0.582032,0.582013,0.000019
0.300000,0.001000,0.801098,0.801072,0.000026
0.400000,0.001000,0.941747,0.941716,0.000031
0.500000,0.001000,0.990211,0.990179,0.000032
0.600000,0.001000,0.941747,0.941716,0.000031
0.700000,0.001000,0.801098,0.801072,0.000026
0.800000,0.001000,0.582032,0.582013,0.000019
0.900000,0.001000,0.305992,0.305982,0.000010
1.000000,0.001000,0.000000,0.000000,0.000000
0.000000,0.002000,0.000000,0.000000,0.000000
0.100000,0.002000,0.302997,0.302977,0.000020
0.200000,0.002000,0.576334,0.576297,0.000038
0.300000,0.002000,0.793256,0.793204,0.000052
0.400000,0.002000,0.932528,0.932467,0.000061
0.500000,0.002000,0.980518,0.980454,0.000064
0.600000,0.002000,0.932528,0.932467,0.000061
0.700000,0.002000,0.793256,0.793204,0.000052
0.800000,0.002000,0.576334,0.576297,0.000038
0.900000,0.002000,0.302997,0.302977,0.000020
1.000000,0.002000,0.000000,0.000000,0.000000
0.000000,0.003000,0.000000,0.000000,0.000000
0.100000,0.003000,0.300031,0.300001,0.000029
0.200000,0.003000,0.570693,0.570637,0.000056
0.300000,0.003000,0.785491,0.785414,0.000077
0.400000,0.003000,0.923400,0.923310,0.000091
0.500000,0.003000,0.970920,0.970825,0.000095
0.600000,0.003000,0.923400,0.923310,0.000091
0.700000,0.003000,0.785491,0.785414,0.000077
0.800000,0.003000,0.570693,0.570637,0.000056
0.900000,0.003000,0.300031,0.300001,0.000029
1.000000,0.003000,0.000000,0.000000,0.000000
0.000000,0.004000,0.000000,0.000000,0.000000
0.100000,0.004000,0.297094,0.297055,0.000039
0.200000,0.004000,0.565106,0.565032,0.000074
0.300000,0.004000,0.777802,0.777701,0.000102
0.400000,0.004000,0.914361,0.914242,0.000120
0.500000,0.004000,0.961416,0.961291,0.000126
0.600000,0.004000,0.914361,0.914242,0.000120
0.700000,0.004000,0.777802,0.777701,0.000102
0.800000,0.004000,0.565106,0.565032,0.000074
0.900000,0.004000,0.297094,0.297055,0.000039
1.000000,0.004000,0.000000,0.000000,0.000000
0.000000,0.005000,0.000000,0.000000,0.000000
0.100000,0.005000,0.294186,0.294138,0.000048
0.200000,0.005000,0.559575,0.559483,0.000091
0.300000,0.005000,0.770189,0.770063,0.000126
0.400000,0.005000,0.905411,0.905263,0.000148
0.500000,0.005000,0.952005,0.951850,0.000156
0.600000,0.005000,0.905411,0.905263,0.000148
0.700000,0.005000,0.770189,0.770063,0.000126
0.800000,0.005000,0.559575,0.559483,0.000091
0.900000,0.005000,0.294186,0.294138,0.000048
1.000000,0.005000,0.000000,0.000000,0.000000
0.000000,0.006000,0.000000,0.000000,0.000000
0.100000,0.006000,0.291306,0.291249,0.000057
0.200000,0.006000,0.554097,0.553989,0.000109
0.300000,0.006000,0.762649,0.762500,0.000150
0.400000,0.006000,0.896548,0.896372,0.000176
0.500000,0.006000,0.942686,0.942502,0.000185
0.600000,0.006000,0.896548,0.896372,0.000176
0.700000,0.006000,0.762649,0.762500,0.000150
0.800000,0.006000,0.554097,0.553989,0.000109
0.900000,0.006000,0.291306,0.291249,0.000057
1.000000,0.006000,0.000000,0.000000,0.000000
0.000000,0.007000,0.000000,0.000000,0.000000
0.100000,0.007000,0.288455,0.288389,0.000066
0.200000,0.007000,0.548673,0.548548,0.000126
0.300000,0.007000,0.755184,0.755011,0.000173
0.400000,0.007000,0.887772,0.887569,0.000203
0.500000,0.007000,0.933459,0.933245,0.000214
0.600000,0.007000,0.887772,0.887569,0.000203
0.700000,0.007000,0.755184,0.755011,0.000173
0.800000,0.007000,0.548673,0.548548,0.000126
0.900000,0.007000,0.288455,0.288389,0.000066
1.000000,0.007000,0.000000,0.000000,0.000000
0.000000,0.008000,0.000000,0.000000,0.000000
0.100000,0.008000,0.285631,0.285556,0.000075
0.200000,0.008000,0.543303,0.543160,0.000142
0.300000,0.008000,0.747792,0.747596,0.000195
0.400000,0.008000,0.879082,0.878852,0.000230
0.500000,0.008000,0.924321,0.924080,0.000242
0.600000,0.008000,0.879082,0.878852,0.000230
0.700000,0.008000,0.747792,0.747596,0.000195
0.800000,0.008000,0.543303,0.543160,0.000142
0.900000,0.008000,0.285631,0.285556,0.000075
1.000000,0.008000,0.000000,0.000000,0.000000
0.000000,0.009000,0.000000,0.000000,0.000000
0.100000,0.009000,0.282835,0.282752,0.000083
0.200000,0.009000,0.537984,0.537826,0.000158
0.300000,0.009000,0.740472,0.740254,0.000218
0.400000,0.009000,0.870477,0.870221,0.000256
0.500000,0.009000,0.915274,0.915004,0.000269
0.600000,0.009000,0.870477,0.870221,0.000256
0.700000,0.009000,0.740472,0.740254,0.000218
0.800000,0.009000,0.537984,0.537826,0.000158
0.900000,0.009000,0.282835,0.282752,0.000083
1.000000,0.009000,0.000000,0.000000,0.000000
0.000000,0.010000,0.000000,0.000000,0.000000
0.100000,0.010000,0.280066,0.279975,0.000092
0.200000,0.010000,0.532718,0.532544,0.000174
0.300000,0.010000,0.733224,0.732984,0.000240
0.400000,0.010000,0.861956,0.861674,0.000282
0.500000,0.010000,0.906314,0.906018,0.000296
0.600000,0.010000,0.861956,0.861674,0.000282
0.700000,0.010000,0.733224,0.732984,0.000240
0.800000,0.010000,0.532718,0.532544,0.000174
0.900000,0.010000,0.280066,0.279975,0.000092
1.000000,0.010000,0.000000,0.000000,0.000000
0.000000,0.011000,0.000000,0.000000,0.000000
0.100000,0.011000,0.277325,0.277225,0.000100
0.200000,0.011000,0.527504,0.527314,0.000190
0.300000,0.011000,0.726046,0.725785,0.000261
0.400000,0.011000,0.853519,0.853212,0.000307
0.500000,0.011000,0.897443,0.897120,0.000323
0.600000,0.011000,0.853519,0.853212,0.000307
0.700000,0.011000,0.726046,0.725785,0.000261
0.800000,0.011000,0.527504,0.527314,0.000190
0.900000,0.011000,0.277325,0.277225,0.000100
1.000000,0.011000,0.000000,0.000000,0.000000
0.000000,0.012000,0.000000,0.000000,0.000000
0.100000,0.012000,0.274610,0.274503,0.000108
0.200000,0.012000,0.522340,0.522135,0.000205
0.300000,0.012000,0.718939,0.718657,0.000282
0.400000,0.012000,0.845164,0.844832,0.000331
0.500000,0.012000,0.888658,0.888309,0.000348
0.600000,0.012000,0.845164,0.844832,0.000331
0.700000,0.012000,0.718939,0.718657,0.000282
0.800000,0.012000,0.522340,0.522135,0.000205
0.900000,0.012000,0.274610,0.274503,0.000108
1.000000,0.012000,0.000000,0.000000,0.000000
0.000000,0.013000,0.000000,0.000000,0.000000
0.100000,0.013000,0.271922,0.271807,0.000116
0.200000,0.013000,0.517227,0.517007,0.000220
0.300000,0.013000,0.711902,0.711599,0.000302
0.400000,0.013000,0.836891,0.836535,0.000356
0.500000,0.013000,0.879959,0.879585,0.000374
0.600000,0.013000,0.836891,0.836535,0.000356
0.700000,0.013000,0.711902,0.711599,0.000302
0.800000,0.013000,0.517227,0.517007,0.000220
0.900000,0.013000,0.271922,0.271807,0.000116
1.000000,0.013000,0.000000,0.000000,0.000000
0.000000,0.014000,0.000000,0.000000,0.000000
0.100000,0.014000,0.269261,0.269137,0.000123
0.200000,0.014000,0.512164,0.511930,0.000234
0.300000,0.014000,0.704933,0.704611,0.000322
0.400000,0.014000,0.828699,0.828320,0.000379
0.500000,0.014000,0.871345,0.870947,0.000399
0.600000,0.014000,0.828699,0.828320,0.000379
0.700000,0.014000,0.704933,0.704611,0.000322
0.800000,0.014000,0.512164,0.511930,0.000234
0.900000,0.014000,0.269261,0.269137,0.000123
1.000000,0.014000,0.000000,0.000000,0.000000
0.000000,0.015000,0.000000,0.000000,0.000000
0.100000,0.015000,0.266625,0.266494,0.000131
0.200000,0.015000,0.507151,0.506902,0.000249
0.300000,0.015000,0.698033,0.697691,0.000342
0.400000,0.015000,0.820587,0.820185,0.000402
0.500000,0.015000,0.862816,0.862393,0.000423
0.600000,0.015000,0.820587,0.820185,0.000402
0.700000,0.015000,0.698033,0.697691,0.000342
0.800000,0.015000,0.507151,0.506902,0.000249
0.900000,0.015000,0.266625,0.266494,0.000131
1.000000,0.015000,0.000000,0.000000,0.000000
0.000000,0.016000,0.000000,0.000000,0.000000
0.100000,0.016000,0.264015,0.263877,0.000138
0.200000,0.016000,0.502186,0.501924,0.000263
0.300000,0.016000,0.691200,0.690839,0.000361
0.400000,0.016000,0.812554,0.812130,0.000425
0.500000,0.016000,0.854370,0.853923,0.000447
0.600000,0.016000,0.812554,0.812130,0.000425
0.700000,0.016000,0.691200,0.690839,0.000361
0.800000,0.016000,0.502186,0.501924,0.000263
0.900000,0.016000,0.264015,0.263877,0.000138
1.000000,0.016000,0.000000,0.000000,0.000000
0.000000,0.017000,0.000000,0.000000,0.000000
0.100000,0.017000,0.261431,0.261285,0.000145
0.200000,0.017000,0.497270,0.496994,0.000276
0.300000,0.017000,0.684434,0.684054,0.000380
0.400000,0.017000,0.804600,0.804154,0.000447
0.500000,0.017000,0.846007,0.845537,0.000470
0.600000,0.017000,0.804600,0.804154,0.000447
0.700000,0.017000,0.684434,0.684054,0.000380
0.800000,0.017000,0.497270,0.496994,0.000276
0.900000,0.017000,0.261431,0.261285,0.000145
1.000000,0.017000,0.000000,0.000000,0.000000
0.000000,0.018000,0.000000,0.000000,0.000000
0.100000,0.018000,0.258871,0.258719,0.000152
0.200000,0.018000,0.492403,0.492113,0.000290
0.300000,0.018000,0.677734,0.677336,0.000399
0.400000,0.018000,0.796724,0.796256,0.000469
0.500000,0.018000,0.837726,0.837233,0.000493
0.600000,0.018000,0.796724,0.796256,0.000469
0.700000,0.018000,0.677734,0.677336,0.000399
0.800000,0.018000,0.492403,0.492113,0.000290
0.900000,0.018000,0.258871,0.258719,0.000152
1.000000,0.018000,0.000000,0.000000,0.000000
0.000000,0.019000,0.000000,0.000000,0.000000
0.100000,0.019000,0.256337,0.256178,0.000159
0.200000,0.019000,0.487583,0.487280,0.000303
0.300000,0.019000,0.671100,0.670684,0.000417
0.400000,0.019000,0.788926,0.788436,0.000490
0.500000,0.019000,0.829525,0.829010,0.000515
0.600000,0.019000,0.788926,0.788436,0.000490
0.700000,0.019000,0.671100,0.670684,0.000417
0.800000,0.019000,0.487583,0.487280,0.000303
0.900000,0.019000,0.256337,0.256178,0.000159
1.000000,0.019000,0.000000,0.000000,0.000000
0.000000,0.020000,0.000000,0.000000,0.000000
0.100000,0.020000,0.253828,0.253662,0.000166
0.200000,0.020000,0.482810,0.482495,0.000315
0.300000,0.020000,0.664531,0.664097,0.000434
0.400000,0.020000,0.781203,0.780693,0.000510
0.500000,0.020000,0.821405,0.820869,0.000537
0.600000,0.020000,0.781203,0.780693,0.000510
0.700000,0.020000,0.664531,0.664097,0.000434
0.800000,0.020000,0.482810,0.482495,0.000315
0.900000,0.020000,0.253828,0.253662,0.000166
1.000000,0.020000,0.000000,0.000000,0.000000
0.000000,0.021000,0.000000,0.000000,0.000000
0.100000,0.021000,0.251344,0.251171,0.000172
0.200000,0.021000,0.478084,0.477756,0.000328
0.300000,0.021000,0.658026,0.657575,0.000451
0.400000,0.021000,0.773556,0.773025,0.000531
0.500000,0.021000,0.813365,0.812807,0.000558
0.600000,0.021000,0.773556,0.773025,0.000531
0.700000,0.021000,0.658026,0.657575,0.000451
0.800000,0.021000,0.478084,0.477756,0.000328
0.900000,0.021000,0.251344,0.251171,0.000172
1.000000,0.021000,0.000000,0.000000,0.000000
0.000000,0.022000,0.000000,0.000000,0.000000
0.100000,0.022000,0.248883,0.248704,0.000179
0.200000,0.022000,0.473404,0.473064,0.000340
0.300000,0.022000,0.651585,0.651117,0.000468
0.400000,0.022000,0.765984,0.765433,0.000551
0.500000,0.022000,0.805403,0.804824,0.000579
0.600000,0.022000,0.765984,0.765433,0.000551
0.700000,0.022000,0.651585,0.651117,0.000468
0.800000,0.022000,0.473404,0.473064,0.000340
0.900000,0.022000,0.248883,0.248704,0.000179
1.000000,0.022000,0.000000,0.000000,0.000000
0.000000,0.023000,0.000000,0.000000,0.000000
0.100000,0.023000,0.246447,0.246262,0.000185
0.200000,0.023000,0.468770,0.468418,0.000352
0.300000,0.023000,0.645207,0.644722,0.000485
0.400000,0.023000,0.758486,0.757916,0.000570
0.500000,0.023000,0.797519,0.796920,0.000599
0.600000,0.023000,0.758486,0.757916,0.000570
0.700000,0.023000,0.645207,0.644722,0.000485
0.800000,0.023000,0.468770,0.468418,0.000352
0.900000,0.023000,0.246447,0.246262,0.000185
1.000000,0.023000,0.000000,0.000000,0.000000
0.000000,0.024000,0.000000,0.000000,0.000000
0.100000,0.024000,0.244035,0.243843,0.000191
0.200000,0.024000,0.464181,0.463818,0.000364
0.300000,0.024000,0.638891,0.638390,0.000501
0.400000,0.024000,0.751061,0.750472,0.000589
0.500000,0.024000,0.789713,0.789093,0.000619
0.600000,0.024000,0.751061,0.750472,0.000589
0.700000,0.024000,0.638891,0.638390,0.000501
0.800000,0.024000,0.464181,0.463818,0.000364
0.900000,0.024000,0.244035,0.243843,0.000191
1.000000,0.024000,0.000000,0.000000,0.000000
0.000000,0.025000,0.000000,0.000000,0.000000
0.100000,0.025000,0.241646,0.241448,0.000197
0.200000,0.025000,0.459638,0.459262,0.000375
0.300000,0.025000,0.632637,0.632120,0.000517
0.400000,0.025000,0.743709,0.743102,0.000607
0.500000,0.025000,0.781982,0.781344,0.000639
0.600000,0.025000,0.743709,0.743102,0.000607
0.700000,0.025000,0.632637,0.632120,0.000517
0.800000,0.025000,0.459638,0.459262,0.000375
0.900000,0.025000,0.241646,0.241448,0.000197
1.000000,0.025000,0.000000,0.000000,0.000000
0.000000,0.026000,0.000000,0.000000,0.000000
0.100000,0.026000,0.239280,0.239077,0.000203
0.200000,0.026000,0.455138,0.454752,0.000387
0.300000,0.026000,0.626444,0.625912,0.000532
0.400000,0.026000,0.736430,0.735804,0.000626
0.500000,0.026000,0.774328,0.773670,0.000658
0.600000,0.026000,0.736430,0.735804,0.000626
0.700000,0.026000,0.626444,0.625912,0.000532
0.800000,0.026000,0.455138,0.454752,0.000387
0.900000,0.026000,0.239280,0.239077,0.000203
1.000000,0.026000,0.000000,0.000000,0.000000
0.000000,0.027000,0.000000,0.000000,0.000000
0.100000,0.027000,0.236938,0.236729,0.000209
0.200000,0.027000,0.450683,0.450286,0.000398
0.300000,0.027000,0.620312,0.619765,0.000547
0.400000,0.027000,0.729221,0.728578,0.000643
0.500000,0.027000,0.766748,0.766072,0.000676
0.600000,0.027000,0.729221,0.728578,0.000643
0.700000,0.027000,0.620312,0.619765,0.000547
0.800000,0.027000,0.450683,0.450286,0.000398
0.900000,0.027000,0.236938,0.236729,0.000209
1.000000,0.027000,0.000000,0.000000,0.000000
0.000000,0.028000,0.000000,0.000000,0.000000
0.100000,0.028000,0.234619,0.234404,0.000215
0.200000,0.028000,0.446272,0.445863,0.000408
0.300000,0.028000,0.614240,0.613678,0.000562
0.400000,0.028000,0.722083,0.721422,0.000661
0.500000,0.028000,0.759243,0.758548,0.000694
0.600000,0.028000,0.722083,0.721422,0.000661
0.700000,0.028000,0.614240,0.613678,0.000562
0.800000,0.028000,0.446272,0.445863,0.000408
0.900000,0.028000,0.234619,0.234404,0.000215
1.000000,0.028000,0.000000,0.000000,0.000000
0.000000,0.029000,0.000000,0.000000,0.000000
0.100000,0.029000,0.232322,0.232102,0.000220
0.200000,0.029000,0.441903,0.441485,0.000419
0.300000,0.029000,0.608228,0.607651,0.000576
0.400000,0.029000,0.715014,0.714337,0.000677
0.500000,0.029000,0.751811,0.751098,0.000712
0.600000,0.029000,0.715014,0.714337,0.000677
0.700000,0.029000,0.608228,0.607651,0.000576
0.800000,0.029000,0.441903,0.441485,0.000419
0.900000,0.029000,0.232322,0.232102,0.000220
1.000000,0.029000,0.000000,0.000000,0.000000
0.000000,0.030000,0.000000,0.000000,0.000000
0.100000,0.030000,0.230048,0.229823,0.000225
0.200000,0.030000,0.437578,0.437149,0.000429
0.300000,0.030000,0.602274,0.601684,0.000590
0.400000,0.030000,0.708015,0.707322,0.000694
0.500000,0.030000,0.744451,0.743722,0.000730
0.600000,0.030000,0.708015,0.707322,0.000694
0.700000,0.030000,0.602274,0.601684,0.000590
0.800000,0.030000,0.437578,0.437149,0.000429
0.900000,0.030000,0.230048,0.229823,0.000225
1.000000,0.030000,0.000000,0.000000,0.000000
0.000000,0.031000,0.000000,0.000000,0.000000
0.100000,0.031000,0.227796,0.227566,0.000231
0.200000,0.031000,0.433294,0.432855,0.000439
0.300000,0.031000,0.596378,0.595774,0.000604
0.400000,0.031000,0.701085,0.700375,0.000710
0.500000,0.031000,0.737164,0.736418,0.000747
0.600000,0.031000,0.701085,0.700375,0.000710
0.700000,0.031000,0.596378,0.595774,0.000604
0.800000,0.031000,0.433294,0.432855,0.000439
0.900000,0.031000,0.227796,0.227566,0.000231
1.000000,0.031000,0.000000,0.000000,0.000000
0.000000,0.032000,0.000000,0.000000,0.000000
0.100000,0.032000,0.225566,0.225331,0.000236
0.200000,0.032000,0.429053,0.428604,0.000448
0.300000,0.032000,0.590541,0.589923,0.000617
0.400000,0.032000,0.694222,0.693496,0.000726
0.500000,0.032000,0.729948,0.729185,0.000763
0.600000,0.032000,0.694222,0.693496,0.000726
0.700000,0.032000,0.590541,0.589923,0.000617
0.800000,0.032000,0.429053,0.428604,0.000448
0.900000,0.032000,0.225566,0.225331,0.000236
1.000000,0.032000,0.000000,0.000000,0.000000
0.000000,0.033000,0.000000,0.000000,0.000000
0.100000,0.033000,0.223358,0.223118,0.000241
0.200000,0.033000,0.424853,0.424395,0.000458
0.300000,0.033000,0.584760,0.584130,0.000630
0.400000,0.033000,0.687427,0.686686,0.000741
0.500000,0.033000,0.722803,0.722024,0.000779
0.600000,0.033000,0.687427,0.686686,0.000741
0.700000,0.033000,0.584760,0.584130,0.000630
0.800000,0.033000,0.424853,0.424395,0.000458
0.900000,0.033000,0.223358,0.223118,0.000241
1.000000,0.033000,0.000000,0.000000,0.000000
0.000000,0.034000,0.000000,0.000000,0.000000
0.100000,0.034000,0.221172,0.220926,0.000246
0.200000,0.034000,0.420694,0.420227,0.000467
0.300000,0.034000,0.579036,0.578393,0.000643
0.400000,0.034000,0.680698,0.679942,0.000756
0.500000,0.034000,0.715728,0.714933,0.000795
0.600000,0.034000,0.680698,0.679942,0.000756
0.700000,0.034000,0.579036,0.578393,0.000643
0.800000,0.034000,0.420694,0.420227,0.000467
0.900000,0.034000,0.221172,0.220926,0.000246
1.000000,0.034000,0.000000,0.000000,0.000000
0.000000,0.035000,0.000000,0.000000,0.000000
0.100000,0.035000,0.219007,0.218757,0.000250
0.200000,0.035000,0.416576,0.416100,0.000476
0.300000,0.035000,0.573368,0.572712,0.000656
0.400000,0.035000,0.674034,0.673264,0.000771
0.500000,0.035000,0.708722,0.707912,0.000810
0.600000,0.035000,0.674034,0.673264,0.000771
0.700000,0.035000,0.573368,0.572712,0.000656
0.800000,0.035000,0.416576,0.416100,0.000476
0.900000,0.035000,0.219007,0.218757,0.000250
1.000000,0.035000,0.000000,0.000000,0.000000
0.000000,0.036000,0.000000,0.000000,0.000000
0.100000,0.036000,0.216863,0.216608,0.000255
0.200000,0.036000,0.412498,0.412013,0.000485
0.300000,0.036000,0.567755,0.567088,0.000668
0.400000,0.036000,0.667437,0.666652,0.000785
0.500000,0.036000,0.701784,0.700959,0.000825
0.600000,0.036000,0.667437,0.666652,0.000785
0.700000,0.036000,0.567755,0.567088,0.000668
0.800000,0.036000,0.412498,0.412013,0.000485
0.900000,0.036000,0.216863,0.216608,0.000255
1.000000,0.036000,0.000000,0.000000,0.000000
0.000000,0.037000,0.000000,0.000000,0.000000
0.100000,0.037000,0.214740,0.214481,0.000260
0.200000,0.037000,0.408461,0.407967,0.000494
0.300000,0.037000,0.562198,0.561518,0.000679
0.400000,0.037000,0.660903,0.660104,0.000799
0.500000,0.037000,0.694915,0.694075,0.000840
0.600000,0.037000,0.660903,0.660104,0.000799
0.700000,0.037000,0.562198,0.561518,0.000679
0.800000,0.037000,0.408461,0.407967,0.000494
0.900000,0.037000,0.214740,0.214481,0.000260
1.000000,0.037000,0.000000,0.000000,0.000000
0.000000,0.038000,0.000000,0.000000,0.000000
0.100000,0.038000,0.212638,0.212375,0.000264
0.200000,0.038000,0.404462,0.403960,0.000502
0.300000,0.038000,0.556695,0.556004,0.000691
0.400000,0.038000,0.654434,0.653622,0.000812
0.500000,0.038000,0.688112,0.687258,0.000854
0.600000,0.038000,0.654434,0.653622,0.000812
0.700000,0.038000,0.556695,0.556004,0.000691
0.800000,0.038000,0.404462,0.403960,0.000502
0.900000,0.038000,0.212638,0.212375,0.000264
1.000000,0.038000,0.000000,0.000000,0.000000
0.000000,0.039000,0.000000,0.000000,0.000000
0.100000,0.039000,0.210557,0.210289,0.000268
0.200000,0.039000,0.400503,0.399993,0.000510
0.300000,0.039000,0.551245,0.550543,0.000702
0.400000,0.039000,0.648028,0.647202,0.000825
0.500000,0.039000,0.681377,0.680509,0.000868
0.600000,0.039000,0.648028,0.647202,0.000825
0.700000,0.039000,0.551245,0.550543,0.000702
0.800000,0.039000,0.400503,0.399993,0.000510
0.900000,0.039000,0.210557,0.210289,0.000268
1.000000,0.039000,0.000000,0.000000,0.000000
0.000000,0.040000,0.000000,0.000000,0.000000
0.100000,0.040000,0.208496,0.208224,0.000272
0.200000,0.040000,0.396583,0.396065,0.000518
0.300000,0.040000,0.545849,0.545136,0.000713
0.400000,0.040000,0.641684,0.640846,0.000838
0.500000,0.040000,0.674707,0.673825,0.000881
0.600000,0.040000,0.641684,0.640846,0.000838
0.700000,0.040000,0.545849,0.545136,0.000713
0.800000,0.040000,0.396583,0.396065,0.000518
0.900000,0.040000,0.208496,0.208224,0.000272
1.000000,0.040000,0.000000,0.000000,0.000000
0.000000,0.041000,0.000000,0.000000,0.000000
0.100000,0.041000,0.206455,0.206179,0.000276
0.200000,0.041000,0.392701,0.392175,0.000526
0.300000,0.041000,0.540506,0.539782,0.000724
0.400000,0.041000,0.635403,0.634552,0.000851
0.500000,0.041000,0.668102,0.667208,0.000895
0.600000,0.041000,0.635403,0.634552,0.000851
0.700000,0.041000,0.540506,0.539782,0.000724
0.800000,0.041000,0.392701,0.392175,0.000526
0.900000,0.041000,0.206455,0.206179,0.000276
1.000000,0.041000,0.000000,0.000000,0.000000
0.000000,0.042000,0.000000,0.000000,0.000000
0.100000,0.042000,0.204434,0.204154,0.000280
0.200000,0.042000,0.388857,0.388323,0.000533
0.300000,0.042000,0.535215,0.534481,0.000734
0.400000,0.042000,0.629183,0.628320,0.000863
0.500000,0.042000,0.661563,0.660655,0.000908
0.600000,0.042000,0.629183,0.628320,0.000863
0.700000,0.042000,0.535215,0.534481,0.000734
0.800000,0.042000,0.388857,0.388323,0.000533
0.900000,0.042000,0.204434,0.204154,0.000280
1.000000,0.042000,0.000000,0.000000,0.000000
0.000000,0.043000,0.000000,0.000000,0.000000
0.100000,0.043000,0.202433,0.202149,0.000284
0.200000,0.043000,0.385050,0.384510,0.000541
0.300000,0.043000,0.529976,0.529232,0.000744
0.400000,0.043000,0.623025,0.622150,0.000875
0.500000,0.043000,0.655087,0.654167,0.000920
0.600000,0.043000,0.623025,0.622150,0.000875
0.700000,0.043000,0.529976,0.529232,0.000744
0.800000,0.043000,0.385050,0.384510,0.000541
0.900000,0.043000,0.202433,0.202149,0.000284
1.000000,0.043000,0.000000,0.000000,0.000000
0.000000,0.044000,0.000000,0.000000,0.000000
0.100000,0.044000,0.200451,0.200163,0.000288
0.200000,0.044000,0.381281,0.380733,0.000548
0.300000,0.044000,0.524789,0.524034,0.000754
0.400000,0.044000,0.616926,0.616039,0.000887
0.500000,0.044000,0.648674,0.647742,0.000932
0.600000,0.044000,0.616926,0.616039,0.000887
0.700000,0.044000,0.524789,0.524034,0.000754
0.800000,0.044000,0.381281,0.380733,0.000548
0.900000,0.044000,0.200451,0.200163,0.000288
1.000000,0.044000,0.000000,0.000000,0.000000
0.000000,0.045000,0.000000,0.000000,0.000000
0.100000,0.045000,0.198489,0.198198,0.000292
0.200000,0.045000,0.377549,0.376994,0.000555
0.300000,0.045000,0.519652,0.518888,0.000764
0.400000,0.045000,0.610887,0.609989,0.000898
0.500000,0.045000,0.642325,0.641381,0.000944
0.600000,0.045000,0.610887,0.609989,0.000898
0.700000,0.045000,0.519652,0.518888,0.000764
0.800000,0.045000,0.377549,0.376994,0.000555
0.900000,0.045000,0.198489,0.198198,0.000292
1.000000,0.045000,0.000000,0.000000,0.000000
0.000000,0.046000,0.000000,0.000000,0.000000
0.100000,0.046000,0.196546,0.196251,0.000295
0.200000,0.046000,0.373853,0.373292,0.000562
0.300000,0.046000,0.514565,0.513792,0.000773
0.400000,0.046000,0.604907,0.603998,0.000909
0.500000,0.046000,0.636037,0.635082,0.000956
0.600000,0.046000,0.604907,0.603998,0.000909
0.700000,0.046000,0.514565,0.513792,0.000773
0.800000,0.046000,0.373853,0.373292,0.000562
0.900000,0.046000,0.196546,0.196251,0.000295
1.000000,0.046000,0.000000,0.000000,0.000000
0.000000,0.047000,0.000000,0.000000,0.000000
0.100000,0.047000,0.194622,0.194324,0.000299
0.200000,0.047000,0.370194,0.369625,0.000568
0.300000,0.047000,0.509528,0.508746,0.000782
0.400000,0.047000,0.598986,0.598067,0.000919
0.500000,0.047000,0.629811,0.628844,0.000967
0.600000,0.047000,0.598986,0.598067,0.000919
0.700000,0.047000,0.509528,0.508746,0.000782
0.800000,0.047000,0.370194,0.369625,0.000568
0.900000,0.047000,0.194622,0.194324,0.000299
1.000000,0.047000,0.000000,0.000000,0.000000
0.000000,0.048000,0.000000,0.000000,0.000000
0.100000,0.048000,0.192717,0.192415,0.000302
0.200000,0.048000,0.366570,0.365995,0.000575
0.300000,0.048000,0.504540,0.503749,0.000791
0.400000,0.048000,0.593123,0.592193,0.000930
0.500000,0.048000,0.623646,0.622668,0.000978
0.600000,0.048000,0.593123,0.592193,0.000930
0.700000,0.048000,0.504540,0.503749,0.000791
0.800000,0.048000,0.366570,0.365995,0.000575
0.900000,0.048000,0.192717,0.192415,0.000302
1.000000,0.048000,0.000000,0.000000,0.000000
0.000000,0.049000,0.000000,0.000000,0.000000
0.100000,0.049000,0.190831,0.190525,0.000305
0.200000,0.049000,0.362982,0.362401,0.000581
0.300000,0.049000,0.499602,0.498802,0.000799
0.400000,0.049000,0.587317,0.586377,0.000940
0.500000,0.049000,0.617541,0.616553,0.000988
0.600000,0.049000,0.587317,0.586377,0.000940
0.700000,0.049000,0.499602,0.498802,0.000799
0.800000,0.049000,0.362982,0.362401,0.000581
0.900000,0.049000,0.190831,0.190525,0.000305
1.000000,0.049000,0.000000,0.000000,0.000000
0.000000,0.050000,0.000000,0.000000,0.000000
0.100000,0.050000,0.188963,0.188654,0.000309
0.200000,0.050000,0.359429,0.358842,0.000587
0.300000,0.050000,0.494711,0.493903,0.000808
0.400000,0.050000,0.581568,0.580618,0.000950
0.500000,0.050000,0.611496,0.610498,0.000998
0.600000,0.050000,0.581568,0.580618,0.000950
0.700000,0.050000,0.494711,0.493903,0.000808
0.800000,0.050000,0.359429,0.358842,0.000587
